Giorno,Mese,Anno,GradoFix,OraFix3,OraFix5
13,4,2012,['3'],2,03:00:00
13,4,2012,['2'],3,04:00:00
13,4,2012,['2'],4,05:00:00
13,4,2012,['2'],5,06:00:00
13,4,2012,['1'],6,07:00:00
13,4,2012,['4'],8,08:12:00
13,4,2012,['4'],8,08:19:00
13,4,2012,['5'],8,09:00:00
13,4,2012,['5'],9,09:15:00
13,4,2012,['7'],9,10:00:00
13,4,2012,['7'],10,10:13:00
13,4,2012,['8'],10,11:00:00
13,4,2012,"['1', '1']",11,12:00:00
13,4,2012,"['1', '2']",12,13:00:00
13,4,2012,"['1', '2']",13,14:00:00
13,4,2012,"['1', '2']",14,15:00:00
13,4,2012,"['1', '2']",15,16:00:00
13,4,2012,"['1', '2']",16,17:00:00
13,4,2012,"['1', '2']",17,18:00:00
13,4,2012,"['1', '2']",18,19:00:00
13,4,2012,"['1', '1']",19,20:00:00
13,4,2012,['9'],20,21:00:00
13,4,2012,['8'],21,22:00:00
13,4,2012,['8'],22,23:00:00
13,4,2012,['7'],23,00:00:00
14,4,2012,['7'],0,01:00:00
14,4,2012,['7'],1,02:00:00
14,4,2012,['7'],2,03:00:00
14,4,2012,['7'],3,04:00:00
14,4,2012,['6'],4,05:00:00
14,4,2012,['6'],5,06:00:00
14,4,2012,['6'],6,07:00:00
14,4,2012,['6'],7,08:00:00
14,4,2012,['7'],8,09:00:00
14,4,2012,['8'],9,10:00:00
14,4,2012,['9'],10,11:00:00
14,4,2012,"['1', '0']",11,12:00:00
14,4,2012,"['1', '1']",12,13:00:00
14,4,2012,"['1', '1']",13,14:00:00
14,4,2012,"['1', '1']",14,15:00:00
14,4,2012,"['1', '1']",15,16:00:00
14,4,2012,"['1', '1']",16,17:00:00
14,4,2012,"['1', '1']",17,18:00:00
14,4,2012,"['1', '0']",18,19:00:00
14,4,2012,['8'],19,20:00:00
14,4,2012,['7'],20,21:00:00
14,4,2012,['7'],21,22:00:00
14,4,2012,['6'],22,23:00:00
14,4,2012,['5'],23,00:00:00
15,4,2012,['5'],0,01:00:00
15,4,2012,['5'],1,02:00:00
15,4,2012,['4'],2,03:00:00
15,4,2012,['3'],3,04:00:00
15,4,2012,['3'],4,05:00:00
15,4,2012,['3'],5,06:00:00
15,4,2012,['3'],6,07:00:00
15,4,2012,['4'],7,08:00:00
15,4,2012,['6'],8,09:00:00
15,4,2012,['7'],9,10:00:00
15,4,2012,['8'],10,11:00:00
15,4,2012,['9'],11,12:00:00
15,4,2012,['8'],12,13:00:00
15,4,2012,['8'],13,14:00:00
15,4,2012,['9'],14,15:00:00
15,4,2012,['9'],15,16:00:00
15,4,2012,['8'],16,17:00:00
15,4,2012,['7'],17,18:00:00
15,4,2012,['7'],18,19:00:00
15,4,2012,['7'],19,20:00:00
15,4,2012,['6'],20,21:00:00
15,4,2012,['5'],21,22:00:00
15,4,2012,['4'],22,23:00:00
15,4,2012,['3'],23,00:00:00
16,4,2012,['1'],1,02:00:00
16,4,2012,['0'],2,03:00:00
16,4,2012,['-1'],3,04:00:00
16,4,2012,['-1'],4,05:00:00
16,4,2012,['-1'],5,06:00:00
16,4,2012,['-1'],6,07:00:00
16,4,2012,['2'],7,08:00:00
16,4,2012,['5'],8,09:00:00
16,4,2012,['7'],9,10:00:00
16,4,2012,['9'],10,11:00:00
16,4,2012,['8'],11,12:00:00
16,4,2012,['9'],12,13:00:00
16,4,2012,"['1', '0']",13,14:00:00
16,4,2012,"['1', '0']",14,15:00:00
16,4,2012,"['1', '0']",15,16:00:00
16,4,2012,"['1', '1']",16,17:00:00
16,4,2012,"['1', '0']",17,18:00:00
16,4,2012,"['1', '0']",18,19:00:00
16,4,2012,['8'],19,20:00:00
16,4,2012,['7'],20,21:00:00
16,4,2012,['6'],21,22:00:00
16,4,2012,['6'],22,23:00:00
16,4,2012,['5'],23,00:00:00
17,4,2012,['5'],0,01:00:00
17,4,2012,['5'],1,02:00:00
17,4,2012,['5'],2,03:00:00
17,4,2012,['5'],3,04:00:00
17,4,2012,['6'],4,05:00:00
17,4,2012,['7'],5,06:00:00
17,4,2012,['7'],6,07:00:00
17,4,2012,['7'],7,07:20:00
17,4,2012,['6'],7,08:00:00
17,4,2012,['7'],8,09:00:00
17,4,2012,['8'],9,10:00:00
17,4,2012,"['1', '0']",10,11:00:00
17,4,2012,"['1', '2']",11,12:00:00
17,4,2012,"['1', '1']",12,13:00:00
17,4,2012,"['1', '4']",13,14:00:00
17,4,2012,"['1', '3']",14,15:00:00
17,4,2012,"['1', '4']",15,16:00:00
17,4,2012,"['1', '0']",16,17:00:00
17,4,2012,"['1', '0']",17,18:00:00
17,4,2012,['7'],18,19:00:00
17,4,2012,['5'],19,20:00:00
17,4,2012,['5'],20,21:00:00
17,4,2012,['6'],21,22:00:00
17,4,2012,['6'],22,23:00:00
17,4,2012,['6'],23,00:00:00
18,4,2012,['6'],0,01:00:00
18,4,2012,['6'],1,02:00:00
18,4,2012,['6'],2,03:00:00
18,4,2012,['6'],3,04:00:00
18,4,2012,['6'],4,05:00:00
18,4,2012,['6'],5,06:00:00
18,4,2012,['7'],6,07:00:00
18,4,2012,['7'],7,08:00:00
18,4,2012,['7'],8,09:00:00
18,4,2012,['8'],9,10:00:00
18,4,2012,['9'],10,11:00:00
18,4,2012,"['1', '0']",11,12:00:00
18,4,2012,['9'],12,13:00:00
18,4,2012,['9'],13,13:19:00
18,4,2012,['9'],13,14:00:00
18,4,2012,"['1', '1']",14,15:00:00
18,4,2012,"['1', '0']",15,16:00:00
18,4,2012,"['1', '0']",16,17:00:00
18,4,2012,"['1', '0']",17,18:00:00
18,4,2012,['9'],18,19:00:00
18,4,2012,['8'],19,20:00:00
18,4,2012,['8'],20,21:00:00
18,4,2012,['8'],21,22:00:00
18,4,2012,['8'],22,23:00:00
18,4,2012,['7'],23,00:00:00
19,4,2012,['7'],0,01:00:00
19,4,2012,['7'],1,02:00:00
19,4,2012,['7'],2,03:00:00
19,4,2012,['7'],3,04:00:00
19,4,2012,['7'],4,05:00:00
19,4,2012,['7'],5,06:00:00
19,4,2012,['6'],6,07:00:00
19,4,2012,['6'],7,08:00:00
19,4,2012,['7'],8,09:00:00
19,4,2012,['8'],9,10:00:00
19,4,2012,['9'],10,11:00:00
19,4,2012,['8'],11,12:00:00
19,4,2012,"['1', '1']",12,13:00:00
19,4,2012,"['1', '1']",13,13:19:00
19,4,2012,['8'],13,14:00:00
19,4,2012,['9'],14,15:00:00
19,4,2012,['9'],15,16:00:00
19,4,2012,['8'],16,17:00:00
19,4,2012,['8'],17,18:00:00
19,4,2012,['9'],18,19:00:00
19,4,2012,['8'],19,20:00:00
19,4,2012,['8'],20,21:00:00
19,4,2012,['8'],21,22:00:00
19,4,2012,['7'],22,23:00:00
19,4,2012,['7'],23,00:00:00
20,4,2012,['6'],0,01:00:00
20,4,2012,['6'],1,02:00:00
20,4,2012,['6'],2,03:00:00
20,4,2012,['5'],3,04:00:00
20,4,2012,['5'],4,05:00:00
20,4,2012,['4'],5,06:00:00
20,4,2012,['5'],6,07:00:00
20,4,2012,['6'],7,08:00:00
20,4,2012,['8'],8,09:00:00
20,4,2012,['9'],9,10:00:00
20,4,2012,"['1', '1']",10,11:00:00
20,4,2012,"['1', '2']",11,12:00:00
20,4,2012,"['1', '1']",12,13:00:00
20,4,2012,['8'],13,14:00:00
20,4,2012,"['1', '0']",14,15:00:00
20,4,2012,['9'],15,16:00:00
20,4,2012,"['1', '1']",16,17:00:00
20,4,2012,"['1', '1']",17,17:13:00
20,4,2012,['7'],17,18:00:00
20,4,2012,['9'],18,19:00:00
20,4,2012,['8'],19,20:00:00
20,4,2012,['7'],20,21:00:00
20,4,2012,['7'],21,22:00:00
20,4,2012,['7'],22,23:00:00
20,4,2012,['7'],23,00:00:00
21,4,2012,['6'],0,01:00:00
21,4,2012,['6'],1,02:00:00
21,4,2012,['5'],2,03:00:00
21,4,2012,['4'],3,04:00:00
21,4,2012,['4'],4,05:00:00
21,4,2012,['3'],5,06:00:00
21,4,2012,['3'],6,07:00:00
21,4,2012,['5'],7,08:00:00
21,4,2012,['7'],8,09:00:00
21,4,2012,['8'],9,10:00:00
21,4,2012,"['1', '0']",10,11:00:00
21,4,2012,"['1', '1']",11,12:00:00
21,4,2012,"['1', '2']",12,13:00:00
21,4,2012,"['1', '2']",13,14:00:00
21,4,2012,"['1', '2']",14,15:00:00
21,4,2012,"['1', '2']",15,16:00:00
21,4,2012,"['1', '2']",16,17:00:00
21,4,2012,"['1', '1']",17,18:00:00
21,4,2012,['9'],18,19:00:00
21,4,2012,['8'],19,20:00:00
21,4,2012,['7'],20,21:00:00
21,4,2012,['7'],21,22:00:00
21,4,2012,['7'],22,23:00:00
21,4,2012,['6'],23,00:00:00
22,4,2012,['6'],0,01:00:00
22,4,2012,['5'],1,02:00:00
22,4,2012,['5'],2,03:00:00
22,4,2012,['4'],3,04:00:00
22,4,2012,['4'],4,05:00:00
22,4,2012,['3'],5,06:00:00
22,4,2012,['4'],6,07:00:00
22,4,2012,['6'],7,08:00:00
22,4,2012,['8'],8,09:00:00
22,4,2012,"['1', '0']",9,10:00:00
22,4,2012,"['1', '1']",10,11:00:00
22,4,2012,"['1', '2']",11,12:00:00
22,4,2012,"['1', '2']",12,13:00:00
22,4,2012,"['1', '4']",13,14:00:00
22,4,2012,"['1', '4']",14,15:00:00
22,4,2012,['9'],15,16:00:00
22,4,2012,"['1', '0']",16,17:00:00
22,4,2012,"['1', '1']",17,18:00:00
22,4,2012,"['1', '0']",18,19:00:00
22,4,2012,['9'],19,20:00:00
22,4,2012,['8'],20,21:00:00
22,4,2012,['8'],21,22:00:00
22,4,2012,['8'],22,23:00:00
22,4,2012,['8'],23,00:00:00
23,4,2012,['7'],0,01:00:00
23,4,2012,['6'],1,02:00:00
23,4,2012,['7'],2,03:00:00
23,4,2012,['6'],3,04:00:00
23,4,2012,['7'],4,05:00:00
23,4,2012,['7'],5,06:00:00
23,4,2012,['7'],6,07:00:00
23,4,2012,['8'],7,08:00:00
23,4,2012,['9'],8,09:00:00
23,4,2012,"['1', '0']",9,10:00:00
23,4,2012,"['1', '0']",10,11:00:00
23,4,2012,['8'],11,12:00:00
23,4,2012,['8'],12,13:00:00
23,4,2012,['8'],13,14:00:00
23,4,2012,['8'],14,14:17:00
23,4,2012,['8'],14,15:00:00
23,4,2012,['7'],15,16:00:00
23,4,2012,['8'],16,16:17:00
23,4,2012,['8'],16,17:00:00
23,4,2012,['8'],17,18:00:00
23,4,2012,['8'],18,19:00:00
23,4,2012,['8'],19,20:00:00
23,4,2012,['8'],20,21:00:00
23,4,2012,['7'],21,22:00:00
23,4,2012,['7'],22,23:00:00
23,4,2012,['7'],23,00:00:00
24,4,2012,['7'],0,01:00:00
24,4,2012,['7'],1,02:00:00
24,4,2012,['7'],2,03:00:00
24,4,2012,['7'],3,04:00:00
24,4,2012,['7'],4,05:00:00
24,4,2012,['7'],5,06:00:00
24,4,2012,['7'],6,07:00:00
24,4,2012,['7'],7,08:00:00
24,4,2012,['8'],8,09:00:00
24,4,2012,['7'],9,10:00:00
24,4,2012,['8'],10,11:00:00
24,4,2012,"['1', '1']",11,12:00:00
24,4,2012,"['1', '1']",12,13:00:00
24,4,2012,"['1', '0']",13,14:00:00
24,4,2012,"['1', '3']",14,15:00:00
24,4,2012,"['1', '3']",15,16:00:00
24,4,2012,"['1', '2']",16,17:00:00
24,4,2012,"['1', '4']",17,18:00:00
24,4,2012,"['1', '2']",18,19:00:00
24,4,2012,"['1', '1']",19,20:00:00
24,4,2012,['9'],20,21:00:00
24,4,2012,['8'],21,22:00:00
24,4,2012,['7'],22,23:00:00
24,4,2012,['7'],23,00:00:00
25,4,2012,['6'],0,01:00:00
25,4,2012,['6'],1,02:00:00
25,4,2012,['7'],2,03:00:00
25,4,2012,['7'],3,04:00:00
25,4,2012,['7'],4,05:00:00
25,4,2012,['8'],5,06:00:00
25,4,2012,['7'],6,07:00:00
25,4,2012,['6'],7,08:00:00
25,4,2012,['6'],8,09:00:00
25,4,2012,['7'],9,10:00:00
25,4,2012,['8'],10,11:00:00
25,4,2012,['9'],11,12:00:00
25,4,2012,['9'],12,13:00:00
25,4,2012,"['1', '0']",14,14:14:00
25,4,2012,"['1', '0']",14,15:00:00
25,4,2012,"['1', '0']",15,15:13:00
25,4,2012,"['1', '0']",15,16:00:00
25,4,2012,"['1', '2']",16,17:00:00
25,4,2012,"['1', '1']",17,18:00:00
25,4,2012,"['1', '2']",18,19:00:00
25,4,2012,"['1', '1']",19,20:00:00
25,4,2012,"['1', '0']",20,21:00:00
25,4,2012,"['1', '0']",21,22:00:00
25,4,2012,"['1', '0']",22,23:00:00
25,4,2012,"['1', '1']",23,00:00:00
26,4,2012,"['1', '0']",0,01:00:00
26,4,2012,['9'],1,02:00:00
26,4,2012,['9'],2,03:00:00
26,4,2012,['9'],3,04:00:00
26,4,2012,['9'],4,05:00:00
26,4,2012,['9'],5,06:00:00
26,4,2012,['9'],6,07:00:00
26,4,2012,['9'],7,07:20:00
26,4,2012,['9'],7,08:00:00
26,4,2012,"['1', '0']",8,09:00:00
26,4,2012,"['1', '1']",9,10:00:00
26,4,2012,"['1', '2']",10,11:00:00
26,4,2012,"['1', '3']",11,12:00:00
26,4,2012,"['1', '3']",12,13:00:00
26,4,2012,"['1', '3']",13,14:00:00
26,4,2012,"['1', '3']",14,15:00:00
26,4,2012,"['1', '2']",15,16:00:00
26,4,2012,"['1', '3']",16,17:00:00
26,4,2012,"['1', '3']",17,18:00:00
26,4,2012,"['1', '2']",18,19:00:00
26,4,2012,"['1', '1']",19,20:00:00
26,4,2012,"['1', '1']",20,21:00:00
26,4,2012,"['1', '1']",21,22:00:00
26,4,2012,"['1', '0']",22,23:00:00
26,4,2012,"['1', '0']",23,00:00:00
27,4,2012,"['1', '0']",0,01:00:00
27,4,2012,"['1', '0']",1,02:00:00
27,4,2012,['9'],2,03:00:00
27,4,2012,['9'],3,04:00:00
27,4,2012,['9'],4,05:00:00
27,4,2012,"['1', '0']",5,06:00:00
27,4,2012,['9'],6,07:00:00
27,4,2012,['9'],7,08:00:00
27,4,2012,"['1', '0']",8,09:00:00
27,4,2012,"['1', '1']",9,10:00:00
27,4,2012,"['1', '2']",10,11:00:00
27,4,2012,"['1', '3']",11,12:00:00
27,4,2012,"['1', '1']",12,13:00:00
27,4,2012,"['1', '1']",13,14:00:00
27,4,2012,"['1', '3']",14,15:00:00
27,4,2012,"['1', '5']",15,16:00:00
27,4,2012,"['1', '3']",16,17:00:00
27,4,2012,"['1', '3']",17,18:00:00
27,4,2012,"['1', '3']",18,19:00:00
27,4,2012,"['1', '2']",19,20:00:00
27,4,2012,"['1', '1']",20,21:00:00
27,4,2012,"['1', '0']",21,22:00:00
27,4,2012,"['1', '0']",22,23:00:00
27,4,2012,"['1', '0']",23,00:00:00
28,4,2012,['9'],0,01:00:00
28,4,2012,['9'],1,02:00:00
28,4,2012,['9'],2,03:00:00
28,4,2012,['9'],3,04:00:00
28,4,2012,['9'],4,05:00:00
28,4,2012,['8'],5,06:00:00
28,4,2012,['8'],6,07:03:00
28,4,2012,['8'],7,08:00:00
28,4,2012,['9'],8,09:00:00
28,4,2012,['9'],9,10:00:00
28,4,2012,['9'],10,11:00:00
28,4,2012,['9'],11,12:00:00
28,4,2012,['9'],12,13:00:00
28,4,2012,['9'],13,14:00:00
28,4,2012,['9'],14,15:00:00
28,4,2012,['9'],15,16:00:00
28,4,2012,['9'],16,17:00:00
28,4,2012,['8'],17,18:00:00
28,4,2012,['8'],18,19:00:00
28,4,2012,['7'],19,20:00:00
28,4,2012,['7'],20,21:00:00
28,4,2012,['6'],21,22:00:00
28,4,2012,['6'],22,23:00:00
28,4,2012,['6'],23,00:00:00
29,4,2012,['6'],0,01:00:00
29,4,2012,['6'],1,02:00:00
29,4,2012,['6'],2,03:00:00
29,4,2012,['6'],3,04:00:00
29,4,2012,['6'],4,05:00:00
29,4,2012,['6'],5,06:00:00
29,4,2012,['6'],6,07:00:00
29,4,2012,['6'],7,08:00:00
29,4,2012,['7'],8,09:00:00
29,4,2012,['8'],9,10:00:00
29,4,2012,['8'],10,11:00:00
29,4,2012,['8'],11,12:00:00
29,4,2012,['9'],12,13:00:00
29,4,2012,"['1', '0']",13,14:00:00
29,4,2012,"['1', '1']",14,15:00:00
29,4,2012,"['1', '3']",15,16:00:00
29,4,2012,"['1', '4']",16,17:00:00
29,4,2012,"['1', '2']",17,18:00:00
29,4,2012,"['1', '2']",18,19:00:00
29,4,2012,"['1', '1']",19,20:00:00
29,4,2012,"['1', '1']",20,21:00:00
29,4,2012,"['1', '1']",21,22:00:00
29,4,2012,"['1', '1']",22,23:00:00
29,4,2012,"['1', '0']",23,00:00:00
30,4,2012,"['1', '0']",0,01:00:00
30,4,2012,"['1', '0']",1,02:00:00
30,4,2012,"['1', '0']",2,03:00:00
30,4,2012,"['1', '0']",3,04:00:00
30,4,2012,['9'],4,05:00:00
30,4,2012,['9'],5,06:00:00
30,4,2012,['9'],6,07:00:00
30,4,2012,"['1', '1']",7,08:00:00
30,4,2012,"['1', '2']",8,09:00:00
30,4,2012,"['1', '4']",9,10:00:00
30,4,2012,"['1', '5']",10,11:00:00
30,4,2012,"['1', '7']",11,12:00:00
30,4,2012,"['1', '6']",12,13:00:00
30,4,2012,"['1', '8']",13,14:00:00
30,4,2012,"['1', '7']",14,15:00:00
30,4,2012,"['1', '8']",15,16:00:00
30,4,2012,"['1', '8']",16,17:00:00
30,4,2012,"['1', '7']",17,18:00:00
30,4,2012,"['1', '6']",18,19:00:00
30,4,2012,"['1', '6']",19,20:00:00
30,4,2012,"['1', '5']",20,21:00:00
30,4,2012,"['1', '3']",21,22:00:00
30,4,2012,"['1', '3']",22,23:00:00
30,4,2012,"['1', '3']",23,00:00:00
1,5,2012,"['1', '3']",0,01:00:00
1,5,2012,"['1', '2']",1,02:00:00
1,5,2012,"['1', '3']",2,03:00:00
1,5,2012,"['1', '2']",3,04:00:00
1,5,2012,"['1', '1']",4,05:00:00
1,5,2012,"['1', '1']",5,06:00:00
1,5,2012,"['1', '1']",6,07:00:00
1,5,2012,"['1', '1']",7,08:00:00
1,5,2012,"['1', '1']",8,09:00:00
1,5,2012,"['1', '1']",9,10:00:00
1,5,2012,"['1', '2']",10,11:00:00
1,5,2012,"['1', '3']",11,12:00:00
1,5,2012,"['1', '4']",12,13:00:00
1,5,2012,"['1', '5']",13,14:00:00
1,5,2012,"['1', '6']",14,15:00:00
1,5,2012,"['1', '7']",15,16:00:00
1,5,2012,"['1', '7']",16,17:00:00
1,5,2012,"['1', '6']",17,18:00:00
1,5,2012,"['1', '7']",18,19:00:00
1,5,2012,"['1', '5']",19,20:00:00
1,5,2012,"['1', '3']",20,21:00:00
1,5,2012,"['1', '3']",21,22:00:00
1,5,2012,"['1', '2']",22,23:00:00
1,5,2012,"['1', '2']",23,23:17:00
1,5,2012,"['1', '2']",23,00:00:00
2,5,2012,"['1', '1']",0,01:00:00
2,5,2012,"['1', '1']",1,02:00:00
2,5,2012,"['1', '1']",2,03:00:00
2,5,2012,"['1', '0']",3,04:00:00
2,5,2012,"['1', '0']",4,05:00:00
2,5,2012,"['1', '0']",5,06:00:00
2,5,2012,"['1', '0']",6,07:00:00
2,5,2012,"['1', '0']",7,08:00:00
2,5,2012,"['1', '0']",8,09:00:00
2,5,2012,"['1', '0']",9,10:00:00
2,5,2012,"['1', '0']",10,11:00:00
2,5,2012,"['1', '0']",11,12:00:00
2,5,2012,"['1', '1']",12,13:00:00
2,5,2012,"['1', '1']",13,14:00:00
2,5,2012,"['1', '2']",14,15:00:00
2,5,2012,"['1', '3']",15,16:00:00
2,5,2012,"['1', '4']",16,17:00:00
2,5,2012,"['1', '4']",17,18:00:00
2,5,2012,"['1', '4']",18,19:00:00
2,5,2012,"['1', '1']",19,20:00:00
2,5,2012,"['1', '0']",20,21:00:00
2,5,2012,"['1', '0']",21,22:00:00
2,5,2012,['9'],22,23:00:00
2,5,2012,['9'],23,00:00:00
3,5,2012,['9'],0,01:00:00
3,5,2012,['9'],1,02:00:00
3,5,2012,['9'],2,03:00:00
3,5,2012,['9'],3,04:00:00
3,5,2012,['9'],4,05:00:00
3,5,2012,['9'],5,06:00:00
3,5,2012,['8'],6,07:00:00
3,5,2012,['8'],7,08:00:00
3,5,2012,['8'],8,09:00:00
3,5,2012,['8'],9,10:00:00
3,5,2012,['8'],10,11:00:00
3,5,2012,['9'],11,12:00:00
3,5,2012,['9'],12,13:00:00
3,5,2012,['9'],13,14:00:00
3,5,2012,['9'],14,15:00:00
3,5,2012,['9'],15,16:00:00
3,5,2012,['9'],16,17:00:00
3,5,2012,['8'],17,18:00:00
3,5,2012,['8'],18,19:00:00
3,5,2012,['8'],19,20:00:00
3,5,2012,['8'],20,21:00:00
3,5,2012,['8'],21,22:00:00
3,5,2012,['8'],22,23:00:00
3,5,2012,['8'],23,00:00:00
4,5,2012,['7'],0,01:00:00
4,5,2012,['7'],1,02:00:00
4,5,2012,['7'],2,03:00:00
4,5,2012,['7'],3,04:00:00
4,5,2012,['7'],4,05:00:00
4,5,2012,['7'],5,06:00:00
4,5,2012,['7'],6,07:00:00
4,5,2012,['7'],7,08:00:00
4,5,2012,['7'],8,09:00:00
4,5,2012,['8'],9,10:00:00
4,5,2012,['8'],10,11:00:00
4,5,2012,['8'],11,12:00:00
4,5,2012,['8'],12,13:00:00
4,5,2012,['9'],13,14:00:00
4,5,2012,['9'],14,15:00:00
4,5,2012,['9'],15,16:00:00
4,5,2012,['9'],16,17:00:00
4,5,2012,['9'],17,18:00:00
4,5,2012,['9'],18,19:00:00
4,5,2012,['9'],19,20:00:00
4,5,2012,['9'],20,21:00:00
4,5,2012,['8'],21,22:00:00
4,5,2012,['8'],22,23:00:00
4,5,2012,['8'],23,00:00:00
5,5,2012,['7'],0,01:00:00
5,5,2012,['7'],1,02:00:00
5,5,2012,['7'],2,03:00:00
5,5,2012,['7'],3,04:00:00
5,5,2012,['6'],4,05:00:00
5,5,2012,['6'],5,06:00:00
5,5,2012,['5'],6,07:00:00
5,5,2012,['5'],7,08:00:00
5,5,2012,['6'],8,09:00:00
5,5,2012,['7'],9,10:00:00
5,5,2012,['7'],10,11:00:00
5,5,2012,['8'],11,12:00:00
5,5,2012,['8'],12,13:00:00
5,5,2012,['8'],13,14:00:00
5,5,2012,['9'],14,15:00:00
5,5,2012,['9'],15,16:00:00
5,5,2012,['9'],16,17:00:00
5,5,2012,"['1', '0']",17,18:00:00
5,5,2012,['9'],18,19:00:00
5,5,2012,['8'],19,20:00:00
5,5,2012,['8'],20,21:00:00
5,5,2012,['7'],21,22:00:00
5,5,2012,['7'],22,23:00:00
5,5,2012,['6'],23,00:00:00
6,5,2012,['6'],0,01:00:00
6,5,2012,['6'],1,02:00:00
6,5,2012,['6'],2,03:00:00
6,5,2012,['6'],3,04:00:00
6,5,2012,['6'],4,05:00:00
6,5,2012,['5'],5,06:00:00
6,5,2012,['5'],6,07:00:00
6,5,2012,['6'],7,08:00:00
6,5,2012,['7'],8,09:00:00
6,5,2012,['7'],9,10:00:00
6,5,2012,['8'],10,11:00:00
6,5,2012,['9'],11,12:00:00
6,5,2012,['9'],12,13:00:00
6,5,2012,['9'],13,14:00:00
6,5,2012,['9'],14,15:00:00
6,5,2012,['9'],15,16:00:00
6,5,2012,['9'],16,17:00:00
6,5,2012,['9'],17,18:00:00
6,5,2012,['8'],18,19:00:00
6,5,2012,['8'],19,20:00:00
6,5,2012,['7'],20,21:00:00
6,5,2012,['5'],21,22:00:00
6,5,2012,['5'],22,23:00:00
6,5,2012,['3'],23,00:00:00
7,5,2012,['2'],0,01:00:00
7,5,2012,['2'],1,02:00:00
7,5,2012,['2'],2,03:00:00
7,5,2012,['3'],3,04:00:00
7,5,2012,['3'],4,05:00:00
7,5,2012,['3'],5,06:00:00
7,5,2012,['6'],6,07:00:00
7,5,2012,['8'],7,08:00:00
7,5,2012,"['1', '0']",8,09:00:00
7,5,2012,"['1', '0']",9,10:00:00
7,5,2012,"['1', '1']",10,11:00:00
7,5,2012,"['1', '0']",11,12:00:00
7,5,2012,"['1', '1']",12,13:00:00
7,5,2012,"['1', '0']",13,14:00:00
7,5,2012,"['1', '1']",14,15:00:00
7,5,2012,"['1', '2']",15,16:00:00
7,5,2012,"['1', '4']",16,17:00:00
7,5,2012,"['1', '4']",17,18:00:00
7,5,2012,"['1', '4']",18,19:00:00
7,5,2012,"['1', '3']",19,20:00:00
7,5,2012,"['1', '2']",20,21:00:00
7,5,2012,"['1', '1']",21,22:00:00
7,5,2012,"['1', '1']",22,23:00:00
7,5,2012,"['1', '1']",23,00:00:00
8,5,2012,"['1', '1']",0,01:00:00
8,5,2012,"['1', '1']",1,02:00:00
8,5,2012,"['1', '0']",2,03:00:00
8,5,2012,"['1', '0']",3,04:00:00
8,5,2012,"['1', '0']",4,05:00:00
8,5,2012,"['1', '0']",5,06:00:00
8,5,2012,"['1', '1']",6,07:00:00
8,5,2012,"['1', '2']",7,08:00:00
8,5,2012,"['1', '3']",8,09:00:00
8,5,2012,"['1', '3']",9,10:00:00
8,5,2012,"['1', '3']",10,11:00:00
8,5,2012,"['1', '3']",11,12:00:00
8,5,2012,"['1', '4']",12,13:00:00
8,5,2012,"['1', '6']",13,14:00:00
8,5,2012,"['1', '6']",14,15:00:00
8,5,2012,"['1', '7']",15,16:00:00
8,5,2012,"['1', '7']",16,17:00:00
8,5,2012,"['1', '8']",17,18:00:00
8,5,2012,"['1', '7']",18,19:00:00
8,5,2012,"['1', '6']",19,20:00:00
8,5,2012,"['1', '5']",20,21:00:00
8,5,2012,"['1', '4']",21,22:00:00
8,5,2012,"['1', '3']",22,23:00:00
8,5,2012,"['1', '2']",23,00:00:00
9,5,2012,"['1', '1']",0,01:00:00
9,5,2012,"['1', '1']",1,02:00:00
9,5,2012,"['1', '1']",2,03:00:00
9,5,2012,"['1', '1']",3,04:00:00
9,5,2012,"['1', '0']",4,05:00:00
9,5,2012,"['1', '0']",5,06:00:00
9,5,2012,"['1', '0']",6,07:00:00
9,5,2012,"['1', '0']",7,08:00:00
9,5,2012,"['1', '1']",8,09:00:00
9,5,2012,"['1', '1']",9,10:00:00
9,5,2012,"['1', '3']",10,11:00:00
9,5,2012,"['1', '5']",11,12:00:00
9,5,2012,"['1', '5']",12,13:00:00
9,5,2012,"['1', '5']",13,14:00:00
9,5,2012,"['1', '5']",14,15:00:00
9,5,2012,"['1', '5']",15,16:00:00
9,5,2012,"['1', '5']",16,17:00:00
9,5,2012,"['1', '5']",17,18:00:00
9,5,2012,"['1', '5']",18,19:00:00
9,5,2012,"['1', '5']",19,20:00:00
9,5,2012,"['1', '4']",20,21:00:00
9,5,2012,"['1', '4']",21,22:00:00
9,5,2012,"['1', '4']",22,23:00:00
9,5,2012,"['1', '4']",23,00:00:00
10,5,2012,"['1', '5']",0,01:00:00
10,5,2012,"['1', '5']",1,02:00:00
10,5,2012,"['1', '5']",2,03:00:00
10,5,2012,"['1', '5']",3,04:00:00
10,5,2012,"['1', '5']",4,05:00:00
10,5,2012,"['1', '5']",5,06:00:00
10,5,2012,"['1', '5']",6,07:00:00
10,5,2012,"['1', '5']",7,08:00:00
10,5,2012,"['1', '6']",8,09:00:00
10,5,2012,"['1', '7']",9,10:00:00
10,5,2012,"['1', '7']",10,11:00:00
10,5,2012,"['1', '7']",11,12:00:00
10,5,2012,"['1', '6']",12,13:00:00
10,5,2012,"['1', '6']",13,14:00:00
10,5,2012,"['1', '6']",14,15:00:00
10,5,2012,"['1', '5']",15,16:00:00
10,5,2012,"['1', '6']",16,17:00:00
10,5,2012,"['1', '6']",17,18:00:00
